time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-15T09:33:58.900Z,36.4316,-96.9,4.101,2.2,ml,,70,,0.21,us,us10006prv,2016-12-07T02:56:16.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.1,,,reviewed,tul,tul
2016-09-15T16:07:17.500Z,36.4374,-96.9101,6.32,1.5,ml,,71,0.004,0.22,us,us10006ptz,2016-12-07T02:56:16.040Z,"14km NW of Pawnee, Oklahoma",earthquake,4.4,4,0.074,24,reviewed,us,us
2016-09-15T18:00:37.900Z,36.4421,-98.6906,7.328,2.8,ml,,50,,0.34,us,us10006pw8,2016-12-07T02:56:17.040Z,"26km NW of Fairview, Oklahoma",earthquake,2.6,5.5,,,reviewed,tul,tul
2016-09-15T19:55:51.100Z,36.4275,-96.9273,5.172,2.6,ml,,40,,0.21,us,us10006px2,2016-12-07T02:56:17.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,1.2,,,reviewed,tul,tul
2016-09-15T22:09:01.300Z,36.6139,-98.05,6.193,2.8,ml,,46,,0.18,us,us10006pyk,2016-12-07T02:56:17.040Z,"21km ENE of Helena, Oklahoma",earthquake,1.1,1.3,,,reviewed,tul,tul
2016-09-15T23:04:54.700Z,36.4302,-96.9101,5.97,2.2,ml,,68,0.006,0.26,us,us10006pyw,2016-12-07T02:56:17.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.2,0.053,47,reviewed,us,us
2016-09-15T23:49:01.420Z,36.2585,-96.7717,1.42,1.7,ml,,96,0.101,0.08,us,us10006pz9,2016-12-07T02:56:17.040Z,"9km SSE of Pawnee, Oklahoma",earthquake,0.8,9.8,0.064,32,reviewed,us,us
2016-09-16T07:11:18.100Z,36.0829,-97.3067,5.778,2.5,ml,,33,,0.12,us,us10006q1j,2016-12-12T23:01:25.040Z,"15km NNW of Langston, Oklahoma",earthquake,0.6,5.9,,,reviewed,tul,tul
2016-09-16T07:35:01.100Z,36.4366,-96.8968,3.915,2,ml,,71,,0.24,us,us10006q1r,2016-12-12T23:01:25.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.1,3.3,,,reviewed,tul,tul
2016-09-16T09:15:39.200Z,36.4117,-96.8868,4.059,2.1,ml,,61,,0.17,us,us10006q2s,2016-12-12T23:01:25.040Z,"11km NW of Pawnee, Oklahoma",earthquake,0.9,1.1,,,reviewed,tul,tul
2016-09-16T10:51:53.400Z,35.342,-96.5386,3.876,2.6,ml,,74,,0.65,us,us10006q37,2016-12-12T23:01:25.040Z,"17km NE of Seminole, Oklahoma",earthquake,2.4,7.7,,,reviewed,tul,tul
2016-09-16T12:53:01.400Z,36.4366,-96.9064,4.004,2.1,ml,,71,,0.2,us,us10006q3l,2016-12-12T23:01:25.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.7,1.5,,,reviewed,tul,tul
2016-09-16T13:46:05.500Z,36.3746,-97.7218,5.993,2.7,ml,,36,,0.23,us,us10006q3t,2016-12-12T23:01:25.040Z,"14km E of Enid, Oklahoma",earthquake,1.2,6.8,,,reviewed,tul,tul
2016-09-16T13:58:03.050Z,36.4151,-96.8761,6.1,1.9,ml,,58,0.03,0.18,us,us10006q3u,2016-12-12T23:01:25.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.7,1.6,0.059,38,reviewed,us,us
2016-09-16T18:01:28.000Z,36.7824,-98.561,5,3,ml,,92,,0.2,us,us10006q7p,2016-12-12T23:01:25.040Z,"9km ESE of Alva, Oklahoma",earthquake,1.3,1.1,,,reviewed,tul,tul
2016-09-16T20:36:42.510Z,36.442,-96.9136,5.98,2,ml,,71,0.009,0.25,us,us10006q96,2016-12-12T23:01:26.040Z,"15km NW of Pawnee, Oklahoma",earthquake,1,1.8,0.053,46,reviewed,us,us
2016-09-16T21:35:02.000Z,36.4385,-96.9041,4.16,1.5,ml,,71,0.003,0.17,us,us10006q9h,2016-12-12T23:01:26.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.3,1.4,0.066,30,reviewed,us,us
2016-09-16T22:28:50.700Z,36.4055,-96.8887,2.763,2.7,ml,,58,,0.11,us,us10006q9n,2016-12-12T23:01:26.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,2.4,,,reviewed,tul,tul
2016-09-16T23:02:23.400Z,36.4319,-96.8994,3.555,2.5,ml,,70,,0.19,us,us10006q9w,2016-12-12T23:01:26.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.3,,,reviewed,tul,tul
2016-09-16T23:55:33.300Z,36.4595,-98.759,7.683,3.9,ml,,53,,0.2,us,us10006qa4,2016-12-12T23:01:26.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.6,6.6,,,reviewed,tul,tul
2016-09-17T00:48:28.200Z,36.4446,-96.8866,2.783,2.2,ml,,118,,0.23,us,us10006qu9,2016-12-12T23:01:26.040Z,"13km NNW of Pawnee, Oklahoma",earthquake,1.5,8.5,,,reviewed,tul,tul
2016-09-17T00:48:52.000Z,36.4172,-96.9007,2.976,2.1,ml,,73,,0.11,us,us10006qw4,2016-12-12T23:01:26.040Z,"12km NW of Pawnee, Oklahoma",earthquake,1.2,8.6,,,reviewed,tul,tul
2016-09-17T01:23:34.260Z,36.4127,-96.8887,5.83,1.3,ml,,74,0.021,0.18,us,us10006qar,2016-12-12T23:01:26.040Z,"11km NW of Pawnee, Oklahoma",earthquake,1.2,5.2,0.091,16,reviewed,us,us
2016-09-17T02:45:21.900Z,36.9387,-97.9069,3.994,2.6,ml,,44,,0.38,us,us10006qc6,2016-12-12T23:01:26.040Z,"21km NW of Medford, Oklahoma",earthquake,2.1,2.6,,,reviewed,tul,tul
2016-09-17T05:04:28.200Z,36.4087,-96.8773,3.568,2,ml,,57,,0.32,us,us10006qcv,2016-12-12T23:01:26.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul
2016-09-17T06:08:07.700Z,36.8673,-98.3474,5.564,3.5,ml,,106,,0.22,us,us10006qd2,2016-12-12T23:01:26.040Z,"12km N of Cherokee, Oklahoma",earthquake,0.9,5.2,,,reviewed,tul,tul
2016-09-17T06:18:53.300Z,36.7021,-97.7395,6.358,3,ml,,43,,0.12,us,us10006qd4,2016-12-12T23:01:26.040Z,"11km S of Medford, Oklahoma",earthquake,1,5.1,,,reviewed,tul,tul
2016-09-17T07:21:32.440Z,36.4214,-96.9069,4.97,1.1,ml,,63,0.013,0.26,us,us10006qdd,2016-12-12T23:01:27.040Z,"13km NW of Pawnee, Oklahoma",earthquake,3.2,2.5,0.083,19,reviewed,us,us
2016-09-17T07:27:15.690Z,36.4454,-96.8849,5.8,1.8,ml,,73,0.019,0.23,us,us10006qdf,2016-12-12T23:01:27.040Z,"13km NNW of Pawnee, Oklahoma",earthquake,1.1,1.5,0.073,25,reviewed,us,us
2016-09-17T12:01:23.740Z,36.4214,-96.9124,6.65,1.8,ml,,57,0.014,0.24,us,us10006qek,2016-12-12T23:01:27.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.7,1.6,0.061,35,reviewed,us,us
2016-09-17T12:04:19.230Z,36.4058,-96.8875,4.51,1.7,mb_lg,,50,0.018,0.19,us,us10006qel,2016-12-12T23:01:27.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.9,1.6,0.255,4,reviewed,us,us
2016-09-17T12:56:39.250Z,36.4059,-96.8826,6.77,1.1,ml,,131,0.021,0.23,us,us10006qeu,2016-12-12T23:01:27.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.4,4.9,0.128,8,reviewed,us,us
2016-09-17T17:05:47.000Z,35.2695,-96.9984,6.158,2.6,ml,,70,,0.43,us,us10006qfy,2016-12-12T23:01:27.040Z,"5km WNW of Tecumseh, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2016-09-17T17:16:41.610Z,36.4396,-96.9037,5.27,1.7,ml,,69,0.004,0.2,us,us10006qg5,2016-12-12T23:01:27.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,1.5,0.053,46,reviewed,us,us
2016-09-17T20:57:35.300Z,36.4056,-96.886,4.97,1.5,ml,,54,0.019,0.23,us,us10006qhj,2016-12-12T23:01:28.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.7,1.8,0.069,28,reviewed,us,us
2016-09-17T21:44:14.500Z,36.9253,-97.3714,7.089,2.6,ml,,134,,0.24,us,us10006qhq,2016-12-12T23:01:28.040Z,"15km NNW of Blackwell, Oklahoma",earthquake,1.5,4.3,,,reviewed,tul,tul
2016-09-18T00:38:31.310Z,36.4352,-96.9051,5.1,1.9,ml,,66,,0.27,us,us10006qjm,2016-12-12T23:01:28.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.7,1.3,0.057,40,reviewed,us,us
2016-09-18T00:58:16.230Z,36.4357,-96.9064,4.95,1.8,ml,,71,0.001,0.23,us,us10006qjs,2016-12-12T23:01:28.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.7,1.5,0.064,32,reviewed,us,us
2016-09-18T07:04:51.500Z,35.8567,-97.2278,6.206,2.5,ml,,36,,0.36,us,us10006qm1,2016-12-12T23:01:29.040Z,"10km SSE of Langston, Oklahoma",earthquake,1.1,4.2,,,reviewed,tul,tul
2016-09-18T07:23:16.830Z,36.4366,-96.9038,5.66,1.6,ml,,66,0.001,0.23,us,us10006qm5,2016-12-12T23:01:29.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,0.9,0.062,34,reviewed,us,us
2016-09-18T12:38:52.390Z,36.4144,-96.9398,7.04,1.8,ml,,52,0.003,0.15,us,us10006qnd,2016-12-12T23:01:29.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.2,2.4,0.069,28,reviewed,us,us
2016-09-18T14:07:41.900Z,36.7754,-97.822,5.64,2.5,ml,,53,,0.49,us,us10006qng,2016-12-12T23:01:29.040Z,"8km WSW of Medford, Oklahoma",earthquake,1.5,5.4,,,reviewed,tul,tul
2016-09-18T14:22:32.650Z,36.4064,-96.8816,4.93,1.5,ml,,71,0.022,0.13,us,us10006qnj,2016-12-12T23:01:29.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.1,2.9,0.073,25,reviewed,us,us
2016-09-18T14:42:47.300Z,35.8513,-97.2388,5.611,2.5,ml,,32,,0.42,us,us10006qnp,2016-12-12T23:01:29.040Z,"10km S of Langston, Oklahoma",earthquake,0.8,5.5,,,reviewed,tul,tul
2016-09-18T15:28:17.250Z,36.4067,-96.8815,4.28,1.7,ml,,54,0.023,0.14,us,us10006qny,2016-12-12T23:01:29.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,1.8,0.06,37,reviewed,us,us
2016-09-18T16:07:32.900Z,36.1794,-96.9745,4.675,2.4,ml,,45,,0.59,us,us10006qp6,2016-12-12T23:01:29.040Z,"10km NE of Stillwater, Oklahoma",earthquake,0.7,6.4,,,reviewed,tul,tul
2016-09-18T16:15:10.330Z,36.411,-96.8512,6.95,1.7,ml,,70,0.047,0.23,us,us10006qp8,2016-12-12T23:01:29.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,0.8,1.9,0.066,30,reviewed,us,us
2016-09-18T18:17:40.200Z,36.758,-98.0582,7.116,2.6,ml,,52,,0.19,us,us10006qpi,2016-12-12T23:01:29.040Z,"26km E of Cherokee, Oklahoma",earthquake,1,3.8,,,reviewed,tul,tul
2016-09-18T18:30:34.600Z,36.281,-97.5116,6.939,3.2,ml,,25,,0.53,us,us10006qpk,2016-12-12T23:01:29.040Z,"20km W of Perry, Oklahoma",earthquake,1.1,5.5,,,reviewed,tul,tul
2016-09-18T20:53:46.620Z,36.3912,-96.8142,6.79,1.6,ml,,113,0.023,0.23,us,us10006qq4,2016-12-12T23:01:30.040Z,"5km N of Pawnee, Oklahoma",earthquake,1,8.9,0.085,18,reviewed,us,us
2016-09-18T21:30:52.300Z,36.3862,-96.806,3.506,2.7,ml,,49,,0.57,us,us10006qqb,2016-12-12T23:01:30.040Z,"5km N of Pawnee, Oklahoma",earthquake,1.3,4.1,,,reviewed,tul,tul
2016-09-18T22:03:22.600Z,36.418,-96.916,4.224,2.3,ml,,47,,0.2,us,us10006qqk,2016-12-12T23:01:30.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1,1.9,,,reviewed,tul,tul
2016-09-18T22:11:50.330Z,36.4219,-96.912,6.1,1.7,ml,,57,0.014,0.22,us,us10006qqn,2016-12-12T23:01:30.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.4,0.069,28,reviewed,us,us
2016-09-18T22:16:17.200Z,36.7763,-97.8225,5.223,2.7,ml,,53,,0.46,us,us10006qqp,2016-12-12T23:01:30.040Z,"8km WSW of Medford, Oklahoma",earthquake,1.5,6.8,,,reviewed,tul,tul
2016-09-19T02:37:55.300Z,36.2852,-97.5105,6.379,2.5,ml,,27,,0.2,us,us10006qrr,2016-12-12T23:01:30.040Z,"19km W of Perry, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2016-09-19T04:16:31.200Z,35.8527,-97.2379,5.573,2.9,ml,,28,,0.28,us,us10006qs6,2016-12-12T23:01:30.040Z,"10km S of Langston, Oklahoma",earthquake,1.2,2,,,reviewed,tul,tul
2016-09-19T04:50:33.300Z,36.4214,-96.9179,5.062,2.5,ml,,46,,0.23,us,us10006qs8,2016-12-12T23:01:31.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1,1.1,,,reviewed,tul,tul
2016-09-19T11:03:15.400Z,36.4283,-96.9249,6.303,2.8,ml,,35,,0.2,us,us10006qtk,2016-12-12T23:01:31.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.6,2,,,reviewed,tul,tul
2016-09-19T12:05:35.100Z,36.4497,-98.7739,6.886,2.6,ml,,74,,0.39,us,us10006qtr,2016-12-12T23:01:31.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.1,7.2,,,reviewed,tul,tul
2016-09-19T12:26:53.470Z,36.4136,-96.9428,6.22,2.1,ml,,42,0.002,0.2,us,us10006qtu,2016-12-12T23:01:31.040Z,"15km NW of Pawnee, Oklahoma",earthquake,0.7,1.5,0.06,36,reviewed,us,us
2016-09-19T12:58:43.100Z,36.4347,-96.9047,4.005,2.6,ml,,71,,0.34,us,us10006qu1,2016-12-12T23:01:31.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.3,2.1,,,reviewed,tul,tul
2016-09-19T13:18:00.300Z,36.4236,-96.9149,5.345,2.5,ml,,52,,0.37,us,us10006qu5,2016-12-12T23:01:31.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.6,2.4,,,reviewed,tul,tul
2016-09-19T14:38:10.110Z,36.431,-96.9048,4.45,1.6,ml,,44,0.004,0.3,us,us10006qub,2016-12-12T23:01:31.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.7,0.062,34,reviewed,us,us
2016-09-19T20:58:19.400Z,36.5269,-98.9774,6.456,2.9,ml,,84,,0.73,us,us10006qx3,2016-12-12T23:01:31.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,5.9,7.7,,,reviewed,tul,tul
2016-09-19T22:30:46.200Z,36.3183,-96.9667,7.029,2.7,ml,,35,,0.18,us,us10006qxs,2016-12-12T23:01:32.040Z,"14km W of Pawnee, Oklahoma",earthquake,0.9,2.5,,,reviewed,tul,tul
2016-09-20T00:04:45.600Z,36.4361,-96.9029,4.202,2.3,ml,,71,,0.16,us,us10006qy4,2016-12-12T23:01:32.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.8,1.2,,,reviewed,tul,tul
2016-09-20T00:40:50.400Z,36.4326,-96.8939,3.381,2,ml,,71,,0.19,us,us10006qya,2016-12-12T23:01:32.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1.1,2.9,,,reviewed,tul,tul
2016-09-20T02:35:26.840Z,36.259,-96.7674,2.98,1.2,ml,,105,0.099,0.1,us,us10006qz0,2016-12-12T23:01:32.040Z,"9km SSE of Pawnee, Oklahoma",earthquake,1.3,4,0.071,26,reviewed,us,us
2016-09-20T03:21:02.500Z,36.6402,-98.4435,6.118,2.7,ml,,101,,0.32,us,us10006qz4,2016-12-12T23:01:32.040Z,"14km SSW of Cherokee, Oklahoma",earthquake,2.5,7.5,,,reviewed,tul,tul
2016-09-20T03:49:47.460Z,36.4074,-96.8847,6.31,0.9,ml,,80,0.021,0.26,us,us10006qza,2016-12-12T23:01:32.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.1,7,0.115,10,reviewed,us,us
2016-09-20T04:59:10.800Z,36.9375,-97.906,5.295,3.9,mwr,,42,,0.52,us,us10006qzl,2016-12-12T23:01:32.040Z,"21km NW of Medford, Oklahoma",earthquake,1.6,5.2,0.036,75,reviewed,tul,us
2016-09-20T05:38:38.400Z,36.3704,-96.8183,3.384,2.3,ml,,45,,0.1,us,us10006qzw,2016-12-12T23:01:32.040Z,"3km NNW of Pawnee, Oklahoma",earthquake,0.8,2.8,,,reviewed,tul,tul
2016-09-20T06:36:35.520Z,36.4122,-96.8824,4.41,1.6,ml,,59,0.025,0.18,us,us10006r04,2016-12-12T23:01:32.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,2,0.06,36,reviewed,us,us
2016-09-20T08:31:34.600Z,36.9354,-97.9054,5.434,2.5,ml,,44,,0.52,us,us10006r0g,2016-12-12T23:01:32.040Z,"20km NW of Medford, Oklahoma",earthquake,1.7,5.4,,,reviewed,tul,tul
2016-09-20T11:33:28.000Z,36.8652,-98.3467,6.071,2.5,ml,,149,,0.23,us,us10006r1a,2016-12-12T23:01:33.040Z,"12km N of Cherokee, Oklahoma",earthquake,2.4,7.5,,,reviewed,tul,tul
2016-09-20T13:00:26.430Z,36.4066,-96.8878,5.95,1.6,ml,,91,0.018,0.12,us,us10006r1w,2016-12-12T23:01:33.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.1,3,0.128,8,reviewed,us,us
2016-09-20T17:31:47.600Z,36.9441,-97.9108,4.428,2.9,ml,,37,,0.15,us,us10006r59,2016-12-12T23:01:33.040Z,"21km NW of Medford, Oklahoma",earthquake,1,1.4,,,reviewed,tul,tul
2016-09-20T17:46:00.000Z,36.9421,-97.9105,3.922,2.9,ml,,66,,0.34,us,us10006r5b,2016-12-12T23:01:33.040Z,"21km NW of Medford, Oklahoma",earthquake,1,2.2,,,reviewed,tul,tul
2016-09-20T17:46:36.900Z,36.9424,-97.9105,3.929,2.8,ml,,39,,0.28,us,us10006r5h,2016-12-12T23:01:33.040Z,"21km NW of Medford, Oklahoma",earthquake,0.5,2.1,,,reviewed,tul,tul
2016-09-20T18:40:07.500Z,36.9344,-97.9058,5.562,3.1,ml,,45,,0.15,us,us10006r60,2016-12-12T23:01:33.040Z,"20km NW of Medford, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul
2016-09-20T19:23:24.000Z,36.4133,-96.8991,4.336,2.3,ml,,60,,0.2,us,us10006r6e,2016-12-12T23:01:33.040Z,"11km NW of Pawnee, Oklahoma",earthquake,0.9,1.3,,,reviewed,tul,tul
2016-09-20T22:01:40.000Z,35.8508,-97.2345,5.312,2.7,ml,,42,,0.16,us,us10006r86,2016-12-12T23:01:34.040Z,"10km S of Langston, Oklahoma",earthquake,1,3.7,,,reviewed,tul,tul
2016-09-21T03:48:46.510Z,36.4134,-96.8676,5.14,1,ml,,81,0.036,0.15,us,us10006ra1,2016-12-12T23:01:34.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1,7.2,0.097,14,reviewed,us,us
2016-09-21T06:18:48.200Z,35.8531,-97.2346,6.159,3.2,mwr,,28,,0.25,us,us10006ran,2016-12-12T23:01:34.040Z,"10km S of Langston, Oklahoma",earthquake,1.3,5.9,,15,reviewed,tul,slm
2016-09-21T07:56:29.360Z,36.4544,-96.8839,5.25,2.1,ml,,74,0.025,0.15,us,us10006raz,2016-12-12T23:01:34.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1,2.1,0.058,39,reviewed,us,us
2016-09-21T08:02:05.900Z,36.699,-97.6776,5.041,2.7,ml,,50,,0.35,us,us10006rb2,2016-12-12T23:01:34.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.1,7.3,,,reviewed,tul,tul
2016-09-21T13:09:40.700Z,36.4237,-96.9205,3.38,1.8,ml,,68,0.016,0.12,us,us10006rc5,2016-12-12T23:01:35.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.8,2.5,0.064,32,reviewed,us,us
2016-09-21T19:19:35.260Z,36.9806667,-97.5056667,5.2,1.64,ml,9,79,0.03913,0.03,ismpkansas,ismpkansas70208188,2016-10-11T01:36:27.530Z,"10km ESE of Caldwell, Kansas",earthquake,0.27,0.54,0.141,15,reviewed,ismp,ismp
2016-09-21T21:52:15.630Z,36.4142,-96.8967,5.08,1.6,ml,,48,0.019,0.15,us,us10006rgg,2016-12-12T23:01:35.040Z,"11km NW of Pawnee, Oklahoma",earthquake,0.9,1.4,0.06,36,reviewed,us,us
2016-09-22T06:28:14.500Z,36.4183,-96.9166,4.128,2.4,ml,,46,,0.14,us,us10006ris,2016-12-12T23:01:36.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,0.9,,,reviewed,tul,tul
2016-09-22T06:42:18.000Z,36.4184,-96.9143,5,2.9,mwr,,63,,0.21,us,us10006rix,2016-12-12T23:01:36.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1,2.5,,13,reviewed,tul,slm
2016-09-22T09:18:30.280Z,36.4228,-96.9165,6.3,1.8,ml,,57,0.015,0.18,us,us10006rkm,2016-12-12T23:01:36.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.5,0.06,36,reviewed,us,us
2016-09-22T09:27:43.000Z,36.4173,-96.921,4.344,2.9,ml,,39,,0.14,us,us10006rkp,2016-12-12T23:01:36.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.1,,,reviewed,tul,tul
2016-09-22T20:49:56.400Z,35.8463,-97.2381,5.242,2.8,ml,,63,,0.22,us,us10006rrs,2016-12-12T23:01:37.040Z,"11km S of Langston, Oklahoma",earthquake,1.3,1.3,,,reviewed,tul,tul
2016-09-22T20:56:58.800Z,36.044,-96.78,4.209,2.8,ml,,59,,0.15,us,us10006rrw,2016-12-12T23:01:37.040Z,"6km N of Cushing, Oklahoma",earthquake,1,2.8,,,reviewed,tul,tul
2016-09-23T02:24:09.130Z,36.4211,-96.9225,5.52,1.5,ml,,66,0.017,0.2,us,us10006rty,2016-12-14T03:17:43.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1.5,1.2,0.105,12,reviewed,us,us
2016-09-23T08:17:31.870Z,36.4158,-96.873,5.16,1.5,ml,,60,0.032,0.21,us,us10006rx6,2016-12-14T03:17:43.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.2,7,0.066,30,reviewed,us,us
2016-09-23T08:23:21.900Z,36.4254,-96.9131,2.82,1.8,ml,,57,0.011,0.12,us,us10006rx7,2016-12-14T03:17:44.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.7,2.4,0.071,26,reviewed,us,us
2016-09-23T08:28:13.600Z,36.417,-96.912,3.7,2.7,ml,,,,0.19,us,us10006rx8,2016-12-14T03:17:44.040Z,"13km NW of Pawnee, Oklahoma",earthquake,1,1.4,,,reviewed,tul,tul
2016-09-23T08:28:17.800Z,36.42,-96.906,3.3,3,ml,,,,0.23,us,us10006rxa,2016-12-14T03:17:44.040Z,"12km NW of Pawnee, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul
2016-09-23T14:36:34.200Z,36.5029,-97.8088,7.485,2.5,ml,,39,,0.47,us,us10006s01,2016-12-14T03:17:44.040Z,"13km NNE of Enid, Oklahoma",earthquake,1.6,5.2,,,reviewed,tul,tul
2016-09-23T17:12:38.800Z,36.4559,-96.8795,4.429,2,ml,,73,,0.21,us,us10006s23,2016-12-14T03:17:44.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1,1.5,,,reviewed,tul,tul
2016-09-23T19:03:06.100Z,36.4096,-96.8557,4.564,2.1,ml,,100,,0.15,us,us10006t7b,2016-12-14T03:17:44.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,1.2,2.1,,,reviewed,tul,tul
2016-09-24T00:06:40.910Z,36.4124,-96.8558,5.39,1.5,ml,,58,0.044,0.16,us,us10006s6q,2016-12-14T03:17:45.040Z,"9km NNW of Pawnee, Oklahoma",earthquake,0.8,2.1,0.066,30,reviewed,us,us
2016-09-24T09:04:02.200Z,36.6702,-97.7353,7.045,2.7,ml,,107,,0.41,us,us10006sa1,2016-12-14T03:17:46.040Z,"15km S of Medford, Oklahoma",earthquake,1,6.3,,,reviewed,tul,tul
2016-09-24T09:40:30.390Z,36.3645,-96.9618,7.81,1.6,ml,,53,0.034,0.23,us,us10006sab,2016-12-14T03:17:46.040Z,"14km WNW of Pawnee, Oklahoma",earthquake,1.2,3.1,0.06,36,reviewed,us,us
2016-09-24T21:54:52.900Z,36.6614,-97.735,3.814,2.6,ml,,104,,0.07,us,us10006t7r,2016-12-14T03:17:47.040Z,"16km S of Medford, Oklahoma",earthquake,1.1,4.9,,,reviewed,tul,tul
2016-09-24T22:41:29.400Z,35.9798,-97.1997,5.816,3.3,mwr,,65,,0.3,us,us10006sf2,2016-12-14T03:17:47.040Z,"6km NE of Langston, Oklahoma",earthquake,1.5,7.5,,12,reviewed,tul,slm
2016-09-25T01:25:26.100Z,36.1572,-97.0278,5,2.3,ml,,101,,0.16,us,us10006sg5,2016-12-14T03:17:48.040Z,"5km NNE of Stillwater, Oklahoma",earthquake,0.9,2.1,,,reviewed,tul,tul
2016-09-25T17:34:52.600Z,35.7711,-98.5255,5.417,2.5,ml,,73,,0.26,us,us10006ski,2016-12-14T03:17:49.040Z,"13km SW of Watonga, Oklahoma",earthquake,1.3,3.9,,,reviewed,tul,tul
2016-09-25T19:14:43.530Z,36.2938,-96.9607,6.1,2,ml,,62,0.101,0.2,us,us10006sky,2016-12-14T03:17:49.040Z,"14km WSW of Pawnee, Oklahoma",earthquake,1.3,3.5,0.064,32,reviewed,us,us
2016-09-26T01:24:53.800Z,36.424,-96.9157,6.46,1.5,ml,,57,0.014,0.18,us,us10006smu,2016-12-14T03:17:50.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,1.2,0.07,27,reviewed,us,us
2016-09-26T03:08:36.490Z,36.0501,-96.7627,6.08,2,mb_lg,,65,0.056,0.18,us,us10006sn6,2016-12-14T03:17:50.040Z,"7km N of Cushing, Oklahoma",earthquake,0.9,1.8,0.255,4,reviewed,us,us
2016-09-26T03:16:18.020Z,36.4007,-96.8618,4.89,1.6,ml,,59,0.037,0.16,us,us10006sn9,2016-12-14T03:17:50.040Z,"8km NW of Pawnee, Oklahoma",earthquake,1,1.8,0.062,34,reviewed,us,us
2016-09-26T04:03:41.440Z,36.4413,-96.8947,5.84,1.9,ml,,72,0.01,0.23,us,us10006snq,2016-12-14T03:17:50.040Z,"14km NW of Pawnee, Oklahoma",earthquake,0.9,2.2,0.061,35,reviewed,us,us
2016-09-26T07:43:29.700Z,35.8328,-97.2718,5.222,2.6,ml,,47,,0.63,us,us10006spt,2016-12-14T03:17:50.040Z,"12km S of Langston, Oklahoma",earthquake,1,3.7,,,reviewed,tul,tul
2016-09-26T09:08:53.500Z,36.4318,-96.9035,3.351,2.2,ml,,137,,0.21,us,us10006t6h,2016-12-14T03:17:51.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.8,1.5,,,reviewed,tul,tul
